,bookID,title,authors,average_rating,isbn,isbn13,language_code,# num_pages,ratings_count,text_reviews_count,cover_id,downloaded
4239,12885,Lost in the Funhouse,John Barth,3.71,385240872,9780385240871,eng,205,4899,286,0004124066-M.jpg,1
4240,12896,Death of a Salesman: Text and Criticism,Arthur  Miller-Gerald Weales,3.5,140247734,9780140247732,eng,448,900,43,00099071-M.jpg,0
4241,12898,Death of a Salesman,Arthur  Miller,3.5,435233076,9780435233075,eng,117,146272,2858,000274953-M.jpg,0
4242,12901,CliffsNotes on Faulkner's As I Lay Dying (Cliffs Notes),James Lamar Roberts-William Faulkner-CliffsNotes,3.85,822002108,9780822002109,eng,72,8,3,000621614-M.jpg,0
4243,12905,The Sound and the Fury  As I Lay Dying  Sanctuary  Intruder in the Dust,William Faulkner,4.1,706432088,9780706432084,eng,760,8,1,,0
4244,12906,CliffsNotes on Faulkner's Absalom  Absalom!,James Lamar Roberts-CliffsNotes,3.12,822001101,9780822001102,eng,64,8,1,000621605-M.jpg,0
4245,12912,The Aeneid,Virgil-Robert Fagles-Bernard Knox,3.83,670038032,9780670038039,en-US,486,871,111,000400813-M.jpg,0
4246,12914,The Aeneid,Virgil-Robert Fitzgerald,3.83,679729526,9780679729525,eng,442,84215,1116,0006715695-M.jpg,0
4247,12916,The Aeneid,Virgil-David   West,3.83,140449329,9780140449327,eng,290,937,89,000104362-M.jpg,0
4248,12918,Aeneid,Virgil-Stanley Lombardo-W. R. Johnson,3.83,872207315,9780872207318,eng,340,296,23,000662470-M.jpg,0
4249,12919,Virgil  Vol 2: Aeneid Books 7-12  Appendix Vergiliana,Virgil-G.P. Goold,4.41,674995864,9780674995864,mul,590,540,4,000414813-M.jpg,0
4250,12920,The Aeneid,Virgil-W.F. Jackson Knight,3.83,140440518,9780140440515,en-US,366,646,60,000103638-M.jpg,0
4251,12922,The Castle of Otranto,Horace Walpole-E.F. Bleiler-Walter Scott,3.18,486434125,9780486434124,eng,106,227,37,000314094-M.jpg,0
4252,12923,The Castle of Otranto,Horace Walpole,3.18,192834401,9780192834409,eng,125,15390,1133,000119198-M.jpg,0
4253,12930,Messenger,Lois Lowry,3.91,385732538,9780385732536,eng,169,89571,6445,000244184-M.jpg,0
4254,12931,Gossamer,Lois Lowry,3.89,618685502,9780618685509,eng,144,13463,1532,000395119-M.jpg,0
4255,12932,Anastasia on Her Own (Anastasia Krupnik  #5),Lois Lowry,3.89,440402913,9780440402916,eng,160,1498,45,0006381630-M.jpg,1
4256,12933,Stay!: Keeper's Story,Lois Lowry-True Kelley,3.92,440415241,9780440415244,eng,128,188,31,000282411-M.jpg,0
4257,12934,Find a Stranger  Say Goodbye,Lois Lowry,3.66,440205417,9780440205418,eng,192,997,97,000280325-M.jpg,0
4258,12935,The Silent Boy,Lois Lowry,3.72,440419808,9780440419808,en-US,178,4933,591,000282742-M.jpg,0
4259,12936,Gathering Blue,Lois Lowry,3.81,385732562,9780385732567,eng,240,127855,9094,000244187-M.jpg,0
4260,12937,See You Around  Sam! (Sam Krupnik  #3),Lois Lowry-Diane deGroat,3.68,440414008,9780440414001,eng,128,235,15,,0
4261,12938,King Lear,William Shakespeare,3.9,074348276X,9780743482769,eng,316,148902,2663,000478854-M.jpg,0
4262,12939,King Lear,William Shakespeare-Roma Gill,3.9,019832054X,9780198320548,eng,192,268,25,,0
4263,12941,King Lear,William Shakespeare-R.A. Foakes,3.9,1903436591,9781903436592,eng,456,1723,92,000949492-M.jpg,0
4264,12944,King Lear,William Shakespeare-Barbara A. Mowat-Paul Werstine,3.9,743484959,9780743484954,en-US,384,206,10,000478982-M.jpg,0
4265,12947,The Turn of the Screw (Norton Critical Edition),Henry James-Deborah Esch-Jonathan Warren,3.44,039395904X,9780393959048,eng,271,746,86,000252364-M.jpg,0
4266,12948,The Turn of the Screw,Henry James,3.44,140620613,9780140620610,eng,131,63700,3855,000105756-M.jpg,0
4267,12950,The Turn of the Screw and The Aspern Papers,Henry James-Anthony Curtis,3.79,141439904,9780141439907,eng,272,6652,262,000109069-M.jpg,0
4268,12951,The Turn of the Screw and Other Short Fiction,Henry James-R.W.B. Lewis,3.8,553210599,9780553210590,eng,527,3010,133,000368395-M.jpg,0
4269,12954,The Turn of the Screw,Henry James-Peter G. Beidler,3.44,312406916,9780312406912,eng,386,609,77,000181493-M.jpg,0
4270,12957,Much Ado About Nothing,William Shakespeare-Barbara A. Mowat-Paul Werstine-Robert          Jackson-Gail Kern Paster,4.06,743482751,9780743482752,eng,246,188046,2429,0006450187-M.jpg,1
4271,12958,Much Ado about Nothing,William Shakespeare-Mary Berry-Michael Clamp,4.06,052161872X,9780521618724,eng,196,120,10,000349853-M.jpg,0
4272,12960,Much Ado About Nothing,William Shakespeare-David L. Stevenson,4.06,451526813,9780451526816,eng,166,1212,63,000295600-M.jpg,0
4273,12961,Much Ado about Nothing (Oxford School Shakespeare),William Shakespeare-Roma Gill,4.06,198320566,9780198320562,eng,160,13,2,000130541-M.jpg,0
4274,12964,Much Ado about Nothing,William Shakespeare-Samuel West-Amanda Root-Arkangel Cast,4.06,1932219250,9781932219258,eng,18,35,7,000958900-M.jpg,0
4275,12965,Much Ado about Nothing,William Shakespeare-F.H. Mares,4.06,521532507,9780521532501,eng,188,68,10,000344018-M.jpg,0
4276,12967,Winter's Tale,Mark Helprin,3.5,156031191,9780156031196,eng,748,21422,3475,000115856-M.jpg,0
4277,12969,Winter's Tales,Isak Dinesen-Karen Blixen,3.91,679743340,9780679743347,eng,320,1420,96,000420558-M.jpg,0
4278,12973,A Winter's Tale: The Wreck of the Florizel,Cassie Brown,3.93,969876742,9780969876748,eng,276,42,4,000734449-M.jpg,0
4279,12975,Twelfth Night,William Shakespeare-Alan Durband,3.98,812036042,9780812036046,eng,256,147,18,000601939-M.jpg,0
4280,12980,Twelfth Night,William Shakespeare-Barbara A. Mowat-Paul Werstine,3.98,743484967,9780743484961,eng,222,182,16,000478983-M.jpg,0
4281,12982,Twelfth Night,William Shakespeare,3.98,141014709,9780141014708,en-GB,240,190,19,000106998-M.jpg,0
4282,12984,Tempest (Star Wars: Legacy of the Force  #3),Troy Denning,3.82,345477529,9780345477521,eng,400,5577,91,0006450249-M.jpg,1
4283,12990,Red: Passion and Patience in the Desert,Terry Tempest Williams,4.0,375725180,9780375725180,eng,288,1238,96,000229549-M.jpg,0
4284,12993,Hamlet  The Texts of 1603 and 1623,William Shakespeare-Neil Taylor,4.01,1904271553,9781904271550,eng,384,16,0,000950703-M.jpg,0
4285,12994,Hamlet's Dresser: A Memoir,Bob      Smith,3.75,684852705,9780684852706,eng,288,363,62,000427597-M.jpg,0
4286,12995,The Hamlet,William Faulkner,3.87,679736530,9780679736530,eng,409,4082,208,000420278-M.jpg,0
4287,12996,Othello,William Shakespeare,3.88,743477553,9780743477550,eng,314,261813,3996,000478651-M.jpg,0
4288,12999,Othello,William Shakespeare-David Threlfall-Don Warrington-Anne-Marie Duff-Arkangel Cast,3.88,1932219269,9781932219265,eng,3,48,3,000958901-M.jpg,0
4289,13002,Othello,William Shakespeare-Barbara A. Mowat-Paul Werstine,3.88,743482824,9780743482820,eng,368,482,26,000478860-M.jpg,0
4290,13006,Julius Caesar,William Shakespeare-Roma Gill-ÙØ±Ù†Ú¯ÛŒØ³ Ø´Ø§Ø¯Ù…Ø§Ù†,3.67,198320272,9780198320272,eng,128,133575,2519,0001134664-M.jpg,0
4291,13007,Julius Caesar,William Shakespeare-Barbara A. Mowat-Paul Werstine,3.67,743482743,9780743482745,eng,239,5970,341,000478852-M.jpg,0
4292,13008,Julius Caesar,William Shakespeare-John   Bowe-Michael Feast-Adrian Lester,3.67,1932219161,9781932219166,eng,3,51,3,000958891-M.jpg,0
4293,13011,Julius Caesar,William Shakespeare-Marvin Spevack-Marga Munkelt,3.67,521535131,9780521535137,eng,226,48,1,000344230-M.jpg,0
4294,13012,Julius Caesar,William Shakespeare-SparkNotes,3.67,1586638475,9781586638474,eng,256,740,74,000853645-M.jpg,0
4295,13018,Cliffsnotes on Shakespeare's Henry IV  Part 1,James K. Lowers-William Shakespeare-CliffsNotes,3.88,822000237,9780822000235,eng,80,17,0,,0
4296,13020,King Henry IV  Part 1,William Shakespeare-David Scott Kastan,3.82,1904271359,9781904271352,eng,398,17063,461,000950700-M.jpg,0
4297,13023,Alice in Wonderland,Jane Carruth-Rene Cloke-Lewis Carroll,4.03,517223627,9780517223628,eng,92,357330,5104,000321739-M.jpg,0
4298,13025,Alice's Adventures in Wonderland and Through the Looking Glass,Lewis Carroll,4.07,1857159047,9781857159042,eng,326,247,22,000908720-M.jpg,0
4299,13028,Alice In Wonderland,Lewis Carroll-John Tenniel,4.01,439291496,9780439291491,eng,160,133,16,000276962-M.jpg,0
4300,13033,The Alexandria Quartet  (The Alexandria Quartet #1-4),Lawrence Durrell,4.17,140153179,9780140153170,eng,884,9842,287,00096033-M.jpg,0
4301,13035,The Alexandria Quartet,Lawrence Durrell,4.17,571052045,9780571052042,eng,886,8,4,,0
4302,13037,Justine (The Alexandria Quartet #1),Lawrence Durrell,3.9,140153195,9780140153194,eng,253,5183,507,00096034-M.jpg,0
4303,13039,Clea (The Alexandria Quartet #4),Lawrence Durrell,4.19,140153225,9780140153224,en-US,288,1824,114,00096040-M.jpg,0
4304,13040,Siddhartha,Hermann Hesse,4.01,613572742,9780613572743,eng,132,512,44,,0
4305,13042,Kate Vaiden,Reynolds Price,3.91,684846942,9780684846941,eng,306,1313,110,000427253-M.jpg,0
4306,13049,Jean-Jacques Rousseau and His World,Gavin de Beer,3.2,050013037X,9780500130377,eng,128,0,0,,0
4307,13053,Space,James A. Michener,3.97,749312025,9780749312022,eng,815,35,4,,0
4308,13060,Nature Girl,Carl Hiaasen,3.62,307262995,9780307262998,eng,306,18741,1506,000167077-M.jpg,0
4309,13061,Stormy Weather,Carl Hiaasen,3.95,446677167,9780446677165,en-US,388,12300,682,000288161-M.jpg,0
4310,13062,Skin Tight (Mick Stranahan  #1),Carl Hiaasen,3.96,446695696,9780446695695,en-US,420,14129,552,000288645-M.jpg,0
4311,13064,Tourist Season,Carl Hiaasen,3.95,446695718,9780446695718,eng,404,15036,644,000288647-M.jpg,0
4312,13065,Native Tongue (Skink #2),Carl Hiaasen,3.95,044669570X,9780446695701,eng,437,11736,503,000288646-M.jpg,0
4313,13066,Sick Puppy,Carl Hiaasen,3.89,446695688,9780446695688,eng,464,19653,1022,000288644-M.jpg,0
4314,13067,Flush,Carl Hiaasen,3.88,375821821,9780375821820,eng,263,22913,2282,000233877-M.jpg,0
4315,13068,Double Whammy (Skink #1),Carl Hiaasen,3.93,446695661,9780446695664,eng,404,10705,603,000288642-M.jpg,0
4316,13069,Naked Came the Manatee,Carl Hiaasen-Elmore Leonard-Dave Barry-James W. Hall-Edna Buchanan-Les Standiford-Paul Levine-Brian Antoni-Tananarive Due-John Dufresne-Vicki Hendricks-Carolina Hospital-Evelyn Mayerson,3.49,449001245,9780449001240,eng,208,2253,152,000289861-M.jpg,0
4317,13074,Strip Tease,Carl Hiaasen,3.84,044669567X,9780446695671,eng,464,12108,524,000288643-M.jpg,0
4318,13075,Basket Case,Carl Hiaasen,3.81,044661193X,9780446611930,eng,413,322,29,,0
4319,13076,A Carl Hiaasen Collection: Stormy Weather  Tourist Season  and  Strip Tease,Carl Hiaasen-Edward Asner,4.45,375410465,9780375410468,eng,9,44,1,000226176-M.jpg,0
4320,13079,Skinny Dip (Mick Stranahan #2),Carl Hiaasen,3.8,446615129,9780446615129,eng,496,32582,2547,0006563191-M.jpg,0
4321,13083,Hoot,Carl Hiaasen,3.82,440421705,9780440421702,eng,292,83557,3570,000282827-M.jpg,0
4322,13084,The Man Without A Country,Edward Everett Hale,3.72,1406917893,9781406917895,eng,46,605,58,0001760029-M.jpg,0
4323,13086,Suburban Nation: The Rise of Sprawl and the Decline of the American Dream,AndrÃ©s Duany-Elizabeth Plater-Zyberk-Jeff Speck,4.08,865476063,9780865476066,eng,320,1898,152,000656278-M.jpg,0
4324,13100,The Bible Cure For Diabetes,Don Colbert,3.84,884196488,9780884196488,eng,96,20,1,000682625-M.jpg,0
4325,13103,The Celestine Prophecy (Celestine Prophecy  #1),James Redfield,3.63,446671002,9780446671002,eng,247,79714,3104,0006471197-M.jpg,0
4326,13104,The Celestine Prophecy: A Pocket Guide to the Nine Insights,James Redfield,3.86,446912069,9780446912068,eng,68,1249,102,000288787-M.jpg,0
4327,13105,The Tenth Insight: Holding the Vision (Celestine Prophecy  #2),James Redfield,3.63,446674575,9780446674577,eng,256,9450,330,000288023-M.jpg,0
4328,13106,The Celestine Prophecy,James Redfield-Lou Diamond Phillips,3.63,1594831955,9781594831959,en-US,0,62,9,000873224-M.jpg,0
4329,13107,The Celestine Prophecy: An Experiential Guide,James Redfield,3.84,553503707,9780553503708,eng,304,118,11,000371518-M.jpg,0
4330,13110,The Celestine Prophecy,James Redfield,3.63,044651862X,9780446518628,en-US,247,1280,162,,0
4331,13113,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,Robert M. Pirsig,3.77,688052304,9780688052300,eng,412,414,43,,0
4332,13116,Ð”Ð·ÐµÐ½ Ð¸ Ð¸ÑÐºÑƒÑÑÑ‚Ð²Ð¾ ÑƒÑ…Ð¾Ð´Ð° Ð·Ð° Ð¼Ð¾Ñ‚Ð¾Ñ†Ð¸ÐºÐ»Ð¾Ð¼,Robert M. Pirsig,3.77,5890911856,9785890911858,rus,512,81,13,0006647139-M.jpg,0
4333,13119,The Dark Side Of Genius: The Life Of Alfred Hitchcock,Donald Spoto,3.83,030680932X,9780306809323,en-US,608,950,93,,0
4334,13121,Enchantment: The Life of Audrey Hepburn,Donald Spoto,3.86,307237583,9780739474792,eng,352,2584,253,000166793-M.jpg,0
4335,13122,Marilyn Monroe: The Biography,Donald Spoto,4.03,815411839,9780815411833,eng,752,1347,98,000613246-M.jpg,0
4336,13128,Cross (Alex Cross  #12),James Patterson,4.0,316159794,9780316159791,eng,393,46163,1588,000188519-M.jpg,0
4337,13130,Judge & Jury,James Patterson-Andrew Gross,3.99,316013935,9780316013932,eng,419,40897,809,000187608-M.jpg,0
4338,13131,The 6th Target (Women's Murder Club  #6),James Patterson-Maxine Paetro,4.03,316014796,9780316014793,eng,390,45488,1410,0006379532-M.jpg,0
4339,13132,3rd Degree (Women's Murder Club  #3),James Patterson-Andrew Gross,4.01,446614831,9780446614832,eng,339,60777,1684,000287553-M.jpg,0
4340,13133,The Quickie,James Patterson-Michael Ledwidge,3.83,316117366,9780316117364,eng,357,32369,2090,0006555321-M.jpg,0
4341,13134,You've Been Warned,James Patterson-Howard Roughan,3.53,316014508,9780316014502,eng,374,17610,1485,000187622-M.jpg,0
4342,13136,2nd Chance (Women's Murder Club  #2),James Patterson-Andrew Gross,4.03,446696633,9780446696630,eng,400,75314,2030,000288691-M.jpg,0
4343,13137,1st to Die (Women's Murder Club  #1),James Patterson,4.07,446696617,9780446696616,eng,424,259028,4998,000288690-M.jpg,0
4344,13138,Season of the Machete,James Patterson,3.24,446600474,9780446600477,eng,341,5401,215,000286651-M.jpg,0
4345,13139,School's Outâ€”Forever (Maximum Ride  #2),James Patterson,4.15,316155594,9780316155595,eng,409,101968,2684,000188455-M.jpg,0
4346,13140,Jack & Jill (Alex Cross  #3),James Patterson,3.96,446692654,9780446692656,eng,466,56029,1129,000288499-M.jpg,0
4347,13141,The Midnight Club,James Patterson,3.81,446606383,9780446606387,eng,368,10742,308,,0
4348,13142,Cat & Mouse (Alex Cross #4),James Patterson,3.98,446692646,9780446692649,eng,432,242,17,000288498-M.jpg,0
4349,13143,Pop Goes the Weasel (Alex Cross  #5),James Patterson,3.99,446608815,9780446608817,eng,461,50669,936,0006608062-M.jpg,1
4350,13144,Roses Are Red (Alex Cross  #6),James Patterson,4.04,747266999,9780747266990,eng,421,212,17,000486026-M.jpg,0
4351,13145,Along Came a Spider (Alex Cross  #1),James Patterson,4.1,446692638,9780446692632,eng,449,354100,3775,000288497-M.jpg,0
4352,13146,Black Friday,James Patterson,3.67,446609323,9780446609326,eng,480,9539,214,000287158-M.jpg,0
4353,13147,Honeymoon (Honeymoon  #1),James Patterson-Howard Roughan,3.82,446613371,9780446613378,eng,406,33168,1756,0006515059-M.jpg,1
4354,13148,Kiss the Girls (Alex Cross  #2),James Patterson,3.95,446677388,9780446677387,eng,481,290733,2837,,0
4355,13149,The Thomas Berryman Number,James Patterson,2.86,446600458,9780446600453,eng,272,4188,290,,0
4356,13151,London Bridges (Alex Cross  #10),James Patterson,3.93,446613355,9780446613354,eng,403,35345,871,0006641266-M.jpg,0
4357,13152,The Angel Experiment (Maximum Ride  #1),James Patterson,4.08,446617792,9780446617796,eng,413,184133,7559,000287715-M.jpg,0
4358,13153,Hide and Seek,James Patterson,4.11,6498523,9780006498520,eng,368,57226,405,0005476-M.jpg,0
4359,13155,3rd Degree (Women's Murder Club  #3),James Patterson-Andrew Gross,4.01,446696641,9780446696647,eng,352,249,12,000288692-M.jpg,0
4360,13157,The Jester,James Patterson-Andrew Gross,3.8,755300203,9780755300204,eng,548,16263,829,0006604675-M.jpg,1
4361,13158,See How They Run,James Patterson,3.84,1568654235,9781568654232,eng,320,41,1,,0
4362,13161,Miracle on the 17th Green (Travis McKinley  #1),James Patterson-Peter de Jonge,3.66,316693359,9780316693356,eng,160,3558,309,000189678-M.jpg,0
4363,13162,When the Wind Blows (When the Wind Blows  #1),James Patterson,3.92,446676438,9780446676434,eng,416,41994,1303,0006575305-M.jpg,0
4364,13164,SantaKid,James Patterson-Michael Garland,3.89,316000612,9780316000611,eng,48,850,50,0002378864-M.jpg,0
4365,13170,Runaway Ralph,Beverly Cleary,3.96,440801346,9780440801344,eng,175,83,4,,0
4366,13172,Runaway Ralph,Beverly Cleary,3.96,671296116,9780671296117,eng,147,2,1,,0
4367,13173,A Little Prairie House,Laura Ingalls Wilder-RenÃ©e Graef,4.19,64435261,9780064435260,eng,32,1533,45,00051097-M.jpg,0
4368,13177,Private Parts,Howard Stern,3.76,671009443,9780671009441,eng,660,3746,145,000403495-M.jpg,0
4369,13180,The Private Parts of Women,Lesley Glaister,3.82,747526036,9780747526032,eng,288,21,3,000486799-M.jpg,0
4370,13194,Green Arrow  Vol. 1: Quiver,Kevin Smith-Phil Hester-Ande Parks,4.07,1563899655,9781563899652,en-US,232,5225,129,000798842-M.jpg,0
4371,13195,Quivers: A Life,Robin Quivers,3.51,60391537,9780060391539,eng,341,60,5,0004940679-M.jpg,0
4372,13196,Quiver,Stephanie Spinner,3.51,440238196,9780440238195,en-US,177,823,94,000281602-M.jpg,0
4373,13199,A Quiver Full of Arrows,Jeffrey Archer,3.78,312937695,9780312937690,eng,288,8944,166,000183889-M.jpg,0
4374,13203,Celebrations: Rituals of Peace and Prayer,Maya Angelou,4.13,1400066107,9781400066100,eng,128,633,92,000746606-M.jpg,0
4375,13206,The Collected Autobiographies of Maya Angelou,Maya Angelou,4.62,679643257,9780679643258,eng,1184,961,53,000419718-M.jpg,0
4376,13211,And Still I Rise,Maya Angelou-Linda Sunshine-Diego Rivera,4.42,375505962,9780375505966,eng,54,3396,208,000227945-M.jpg,0
4377,13214,I Know Why the Caged Bird Sings,Maya Angelou,4.22,553279378,9780553279375,eng,289,326424,6783,000369013-M.jpg,0
4378,13215,Life Doesn't Frighten Me,Maya Angelou-Jean-Michel Basquiat-Sara Jane Boyers,4.4,1556702884,9781556702884,eng,32,1151,158,000778759-M.jpg,0
4379,13228,Cumbres borrascosas,Emily BrontÃ«,3.84,8497644743,9788497644747,spa,384,146,25,0001048762-M.jpg,1
4380,13237,Dreaming in Pictures: The Photography,Lewis Carroll-Douglas R. Nickel,4.01,300091699,9780300091694,eng,172,105,6,000161699-M.jpg,0
4381,13238,Lewis Carroll's Jabberwocky: A Book of Brillig Dioramas,Lewis Carroll-Graeme Base,4.14,810935201,9780810935204,eng,14,31,2,000596478-M.jpg,0
4382,13241,The Collected Short Stories of Maxim Gorky,Maxim Gorky-Avrahm Yarmolinsky-Moura Budberg,3.94,806510757,9780806510750,eng,404,848,16,000585109-M.jpg,0
4383,13247,Mother,Maxim Gorky,3.93,1406957240,9781406957242,eng,368,29,0,000756641-M.jpg,0
4384,13254,Name Dropping,Jane Heller,3.53,312978332,9780312978334,eng,323,687,50,000184996-M.jpg,0
4385,13257,Many Luscious Lollipops: A Book About Adjectives,Ruth Heller,4.06,698116410,9780698116412,en-US,48,307,40,000446345-M.jpg,0
4386,13258,What Was She Thinking? [Notes on a Scandal],ZoÃ« Heller,3.71,312421990,9780312421991,eng,258,13150,1116,,0
4387,13260,Night of Long Shadows (Eberron: Inquisitives  #2),Paul Crilley,3.64,786942703,9780786942701,en-US,306,143,14,000547670-M.jpg,0
4388,13269,The Poetics of Space,Gaston Bachelard-Maria Jolas-Ã‰tienne Gilson-John R. Stilgoe,4.19,807064734,9780807064733,eng,282,6625,284,000588168-M.jpg,0
4389,13270,Poetics,Aristotle-Malcolm Heath,3.82,140446362,9780140446364,eng,138,11935,437,000104181-M.jpg,0
4390,13275,Poetics of Music in the Form of Six Lessons,Igor Stravinsky-George Seferis-Arthur Knodel-Ingolf Dahl,4.11,674678567,9780674678569,eng,160,896,30,000413787-M.jpg,0
4391,13276,An Introduction to the Old Testament Poetic Books,C. Hassell Bullock,3.67,802441416,9780802441416,eng,392,37,4,,0
4392,13285,Mondrian,John Milner-Piet Mondrian,3.62,714831670,9780714831671,eng,235,24,1,000453514-M.jpg,0
4393,13310,Writings on Art,Mark Rothko-Miguel LÃ³pez-Remiro,3.83,300114400,9780300114409,eng,192,98,8,000162786-M.jpg,0
